angle_deg,model,n_b,G_T_linear,p_rf_W,at_cap,acm_mode,bits_per_beam_step_bit,bits_per_user_step_bit,energy_per_step_J,ee_bit_per_J
0.011066667,a-r0,2,1999.940400884,0.509266106503,0,QPSK 2/5,3297987911.111111,1648993955.555555,156.278527340,21103269.702218
0.011066667,a-r0,4,1999.940400884,1.380208740250,0,QPSK 3/4,6214331644.444445,1553582911.111111,246.817472843,25177843.257443
0.011066667,b0,1,1999.940400884,1.650000000000,1,QPSK 4/5,6630952177.777779,6630952177.777779,268.353221940,24709791.556953
0.013833333,a-r0,1,1999.906877089,0.317652335806,0,QPSK 1/4,2048126311.111111,2048126311.111111,126.827019181,16148974.598090
0.013833333,a-r0,2,1999.906877089,0.509274643167,0,QPSK 2/5,3297987911.111111,1648993955.555555,156.279701522,21103111.146134
0.013833333,a-r0,4,1999.906877089,1.380231876245,0,QPSK 3/4,6214331644.444445,1553582911.111111,246.819405860,25177646.071950
0.013833333,b0,1,1999.906877089,1.650000000000,1,QPSK 4/5,6630952177.777779,6630952177.777779,268.353221940,24709791.556953
0.016600000,a-r0,1,1999.865904253,0.317658843801,0,QPSK 1/4,2048126311.111111,2048126311.111111,126.828152601,16148830.280257
0.016600000,a-r0,2,1999.865904253,0.509285077080,0,QPSK 2/5,3297987911.111111,1648993955.555555,156.281136651,21102917.356456
0.016600000,a-r0,4,1999.865904253,1.380260154148,0,QPSK 3/4,6214331644.444445,1553582911.111111,246.821768463,25177405.068989
0.016600000,b0,1,1999.865904253,1.650000000000,1,QPSK 4/5,6630952177.777779,6630952177.777779,268.353221940,24709791.556953
